tanggal,kecamatan,produk,kategori_produk,jenis_pelanggan,channel_penjualan,jumlah_terjual,harga_satuan,total_penjualan,suhu_udara_celsius,musim,hari_libur,promo_aktif,stok_awal,stok_sisa,jarak_pengiriman_km,biaya_distribusi,metode_pembayaran,rating_pelanggan
2025-03-16,Ampel,Yogurt,Olahan,Warung,Offline,46,10346.0,475916.0,24.4,Hujan,Ya,Tidak,97,48,12,6046,Tunai,3.6
2025-03-17,Selo,Yogurt,Olahan,Warung,Offline,38,10166.0,386308.0,27.0,Hujan,Tidak,Tidak,54,17,24,12183,Tunai,4.7
2025-03-17,Ampel,Yogurt,Olahan,Restoran/Kafe,Online,44,9901.0,435644.0,27.0,Hujan,Tidak,Tidak,115,69,13,7156,Tunai,4.1
2025-03-18,Musuk,Susu Segar,Susu Cair,Warung,Offline,67,11374.0,762058.0,22.4,Hujan,Tidak,Tidak,100,38,13,7863,QRIS,4.8
2025-03-19,Boyolali Kota,Yogurt,Olahan,Toko Modern,Offline,41,10052.0,412132.0,22.3,Hujan,Tidak,Tidak,65,28,6,3708,Tunai,3.9
2025-03-19,Mojosongo,Yogurt,Olahan,Pasar Tradisional,Online,41,9536.0,390976.0,22.3,Hujan,Tidak,Tidak,78,36,10,4857,Tunai,4.2
2025-03-19,Mojosongo,Susu UHT,Susu Cair,Pasar Tradisional,Online,47,8387.0,394189.0,22.3,Hujan,Tidak,Tidak,118,71,7,5142,QRIS,3.8
2025-03-19,Ampel,Yogurt,Olahan,Warung,Online,54,10455.0,564570.0,22.3,Hujan,Tidak,Tidak,128,72,14,7303,Tunai,5.0
2025-03-19,Ampel,Yogurt,Olahan,Warung,Offline,43,10269.0,441567.0,22.3,Hujan,Tidak,Tidak,116,71,13,7357,Tunai,4.2
2025-03-20,Mojosongo,Susu Segar,Susu Cair,Pasar Tradisional,Offline,88,11707.0,1030216.0,30.3,Hujan,Tidak,Tidak,166,78,8,5026,Transfer,4.2
2025-03-21,Cepogo,Yogurt,Olahan,Restoran/Kafe,Online,70,9300.0,651000.0,26.7,Hujan,Tidak,Ya,118,46,19,9214,Transfer,4.2
2025-03-21,Musuk,Susu Segar,Susu Cair,Warung,Titip Jual,59,12418.0,732662.0,26.7,Hujan,Tidak,Tidak,92,32,16,9330,QRIS,4.2
2025-03-22,Mojosongo,Susu Segar,Susu Cair,Warung,Titip Jual,48,11160.0,535680.0,22.7,Hujan,Ya,Ya,116,71,5,3665,QRIS,4.4
2025-03-22,Musuk,Yogurt,Olahan,Pasar Tradisional,Offline,32,10204.0,326528.0,22.7,Hujan,Ya,Tidak,108,74,14,8456,Tunai,4.3
2025-03-22,Mojosongo,Susu Segar,Susu Cair,Restoran/Kafe,Offline,61,12390.0,755790.0,22.7,Hujan,Ya,Tidak,135,75,7,2786,Tunai,3.2
2025-03-22,Cepogo,Susu Segar,Susu Cair,Warung,Offline,43,11629.0,500047.0,22.7,Hujan,Ya,Tidak,82,36,17,8637,Tunai,3.8
2025-03-23,Boyolali Kota,Yogurt,Olahan,Warung,Offline,46,10361.0,476606.0,23.8,Hujan,Ya,Tidak,99,50,5,2823,Tunai,4.5
2025-03-23,Mojosongo,Keju Mozzarella,Olahan,Pasar Tradisional,Titip Jual,65,26040.0,1692600.0,23.8,Hujan,Ya,Ya,81,13,10,6789,Tunai,4.5
2025-03-23,Boyolali Kota,Yogurt,Olahan,Warung,Offline,32,9782.0,313024.0,23.8,Hujan,Ya,Tidak,88,54,4,4272,Tunai,4.3
2025-03-24,Ampel,Keju Mozzarella,Olahan,Pasar Tradisional,Titip Jual,29,28651.0,830879.0,25.5,Hujan,Tidak,Tidak,80,55,13,6559,Tunai,3.8
2025-03-24,Mojosongo,Susu Segar,Susu Cair,Pasar Tradisional,Offline,65,11160.0,725400.0,25.5,Hujan,Tidak,Ya,102,38,9,6028,Tunai,4.6
2025-03-24,Ampel,Permen Susu,Snack,Restoran/Kafe,Offline,23,4881.0,112263.0,25.5,Hujan,Tidak,Tidak,94,72,12,6355,QRIS,4.0
2025-03-24,Cepogo,Keju Mozzarella,Olahan,Warung,Offline,4,28479.0,113916.0,25.5,Hujan,Tidak,Tidak,35,28,18,8465,Tunai,4.4
2025-03-24,Selo,Susu UHT,Susu Cair,Restoran/Kafe,Offline,46,8707.0,400522.0,25.5,Hujan,Tidak,Tidak,114,72,21,11275,Tunai,3.8
2025-03-25,Ampel,Susu UHT,Susu Cair,Pasar Tradisional,Offline,58,7904.0,458432.0,26.1,Hujan,Tidak,Ya,127,70,15,7422,Tunai,5.0
2025-03-25,Ampel,Permen Susu,Snack,Warung,Offline,28,5045.0,141260.0,26.1,Hujan,Tidak,Tidak,63,37,12,6065,Tunai,3.8
2025-03-26,Musuk,Susu Segar,Susu Cair,Warung,Offline,45,11901.0,535545.0,25.2,Hujan,Tidak,Tidak,92,48,15,6852,QRIS,4.7
2025-03-26,Ampel,Susu Segar,Susu Cair,Toko Modern,Offline,53,11735.0,621955.0,25.2,Hujan,Tidak,Tidak,104,50,13,7037,Tunai,5.0
2025-03-26,Cepogo,Susu UHT,Susu Cair,Warung,Titip Jual,47,8250.0,387750.0,25.2,Hujan,Tidak,Tidak,64,22,21,10171,Tunai,4.9
2025-03-26,Musuk,Es Krim,Snack,Warung,Offline,46,6949.0,319654.0,25.2,Hujan,Tidak,Tidak,108,65,19,9686,QRIS,4.4
2025-03-27,Cepogo,Susu Segar,Susu Cair,Pasar Tradisional,Offline,40,12324.0,492960.0,23.6,Hujan,Tidak,Tidak,62,20,17,8932,Tunai,4.7
2025-03-27,Ampel,Susu Segar,Susu Cair,Toko Modern,Titip Jual,54,12056.0,651024.0,23.6,Hujan,Tidak,Tidak,79,27,13,7178,Tunai,4.3
2025-03-28,Cepogo,Yogurt,Olahan,Pasar Tradisional,Online,49,10227.0,501123.0,25.0,Hujan,Tidak,Tidak,121,77,15,7180,Transfer,3.2
2025-03-28,Ampel,Susu UHT,Susu Cair,Warung,Offline,47,8535.0,401145.0,25.0,Hujan,Tidak,Tidak,73,29,12,6400,Transfer,3.8
2025-03-28,Selo,Susu Segar,Susu Cair,Pasar Tradisional,Online,63,12086.0,761418.0,25.0,Hujan,Tidak,Tidak,90,29,25,11538,QRIS,4.7
2025-03-28,Selo,Susu UHT,Susu Cair,Pasar Tradisional,Offline,48,8566.0,411168.0,25.0,Hujan,Tidak,Tidak,83,39,24,11556,Tunai,4.1
2025-03-29,Mojosongo,Susu Segar,Susu Cair,Pasar Tradisional,Online,38,12156.0,461928.0,24.4,Hujan,Ya,Tidak,55,21,9,8602,Tunai,3.6
2025-03-29,Boyolali Kota,Susu UHT,Susu Cair,Toko Modern,Offline,39,8147.0,317733.0,24.4,Hujan,Ya,Tidak,105,71,6,4485,Tunai,4.1
2025-03-29,Musuk,Keju Mozzarella,Olahan,Toko Modern,Online,28,26925.0,753900.0,24.4,Hujan,Ya,Tidak,94,66,15,7964,Tunai,3.8
2025-03-30,Musuk,Susu UHT,Susu Cair,Warung,Offline,65,7904.0,513760.0,28.0,Hujan,Ya,Ya,107,42,20,9713,Tunai,4.8
2025-03-30,Boyolali Kota,Susu Segar,Susu Cair,Toko Modern,Online,71,12036.0,854556.0,28.0,Hujan,Ya,Tidak,91,17,5,3173,QRIS,4.1
2025-03-30,Cepogo,Susu Segar,Susu Cair,Toko Modern,Offline,66,11586.0,764676.0,28.0,Hujan,Ya,Tidak,135,74,17,7659,Transfer,4.2
2025-03-31,Musuk,Permen Susu,Snack,Warung,Online,19,5106.0,97014.0,24.2,Hujan,Tidak,Tidak,75,56,15,6921,Tunai,3.8
2025-03-31,Musuk,Susu Segar,Susu Cair,Warung,Offline,58,12523.0,726334.0,24.2,Hujan,Tidak,Tidak,113,52,16,7658,Tunai,4.7
2025-03-31,Ampel,Susu Segar,Susu Cair,Pasar Tradisional,Offline,33,12211.0,402963.0,24.2,Hujan,Tidak,Tidak,81,49,14,7017,Tunai,3.9
2025-04-01,Ampel,Permen Susu,Snack,Warung,Online,24,4893.0,117432.0,28.6,Kemarau,Tidak,Tidak,47,22,14,8414,Tunai,4.8
2025-04-01,Musuk,Susu Segar,Susu Cair,Warung,Offline,76,11445.0,869820.0,28.6,Kemarau,Tidak,Tidak,115,39,17,8031,QRIS,3.9
2025-04-01,Mojosongo,Permen Susu,Snack,Warung,Titip Jual,26,4965.0,129090.0,28.6,Kemarau,Tidak,Tidak,49,20,8,4902,Transfer,4.4
2025-04-01,Cepogo,Permen Susu,Snack,Warung,Titip Jual,32,5171.0,165472.0,28.6,Kemarau,Tidak,Tidak,66,32,16,8488,Tunai,5.0
2025-04-02,Cepogo,Keju Mozzarella,Olahan,Warung,Offline,33,28681.0,946473.0,27.9,Kemarau,Tidak,Tidak,87,53,16,8829,Transfer,4.6
2025-04-03,Boyolali Kota,Susu UHT,Susu Cair,Restoran/Kafe,Offline,35,8551.0,299285.0,29.0,Kemarau,Tidak,Tidak,60,30,7,4329,Tunai,3.8
2025-04-03,Mojosongo,Yogurt,Olahan,Toko Modern,Online,33,10046.0,331518.0,29.0,Kemarau,Tidak,Tidak,69,33,5,3722,Tunai,4.2
2025-04-03,Ampel,Susu Segar,Susu Cair,Warung,Online,89,12295.0,1094255.0,29.0,Kemarau,Tidak,Tidak,142,56,16,8210,QRIS,4.3
2025-04-04,Cepogo,Es Krim,Snack,Pasar Tradisional,Offline,80,7006.0,560480.0,29.9,Kemarau,Tidak,Tidak,97,19,21,9623,Tunai,4.3
2025-04-04,Musuk,Susu UHT,Susu Cair,Warung,Titip Jual,39,8394.0,327366.0,29.9,Kemarau,Tidak,Tidak,103,61,17,8904,Tunai,3.2
2025-04-04,Cepogo,Es Krim,Snack,Toko Modern,Offline,62,6876.0,426312.0,29.9,Kemarau,Tidak,Tidak,112,47,18,8998,Tunai,4.0
2025-04-04,Mojosongo,Es Krim,Snack,Pasar Tradisional,Offline,71,7121.0,505591.0,29.9,Kemarau,Tidak,Tidak,109,40,6,3925,QRIS,4.5
2025-04-04,Boyolali Kota,Permen Susu,Snack,Warung,Offline,25,4970.0,124250.0,29.9,Kemarau,Tidak,Tidak,61,38,2,2377,QRIS,4.5
2025-04-05,Cepogo,Keju Mozzarella,Olahan,Restoran/Kafe,Titip Jual,57,26040.0,1484280.0,30.8,Kemarau,Ya,Ya,112,57,20,10002,Transfer,4.2
2025-04-05,Boyolali Kota,Susu UHT,Susu Cair,Toko Modern,Offline,57,6970.0,397290.0,30.8,Kemarau,Ya,Ya,86,29,2,3865,QRIS,3.9
2025-04-05,Selo,Yogurt,Olahan,Warung,Offline,36,9869.0,355284.0,30.8,Kemarau,Ya,Tidak,113,76,25,12581,QRIS,4.6
2025-04-06,Musuk,Es Krim,Snack,Toko Modern,Titip Jual,66,7320.0,483120.0,25.8,Kemarau,Ya,Tidak,144,76,17,9266,QRIS,4.5
2025-04-06,Selo,Keju Mozzarella,Olahan,Restoran/Kafe,Offline,57,29512.0,1682184.0,25.8,Kemarau,Ya,Tidak,95,36,22,9115,QRIS,4.5
2025-04-06,Boyolali Kota,Susu Segar,Susu Cair,Toko Modern,Offline,59,11431.0,674429.0,25.8,Kemarau,Ya,Tidak,104,42,6,4382,Tunai,4.4
2025-04-06,Cepogo,Susu Segar,Susu Cair,Pasar Tradisional,Offline,63,12058.0,759654.0,25.8,Kemarau,Ya,Tidak,90,32,19,9758,Transfer,4.6
2025-04-07,Boyolali Kota,Susu Segar,Susu Cair,Toko Modern,Offline,95,9840.0,934800.0,27.7,Kemarau,Tidak,Ya,133,37,6,2650,QRIS,3.4
2025-04-07,Musuk,Es Krim,Snack,Pasar Tradisional,Offline,47,6900.0,324300.0,27.7,Kemarau,Tidak,Tidak,76,27,17,8052,QRIS,4.3
2025-04-08,Cepogo,Susu Segar,Susu Cair,Pasar Tradisional,Online,55,11603.0,638165.0,25.7,Kemarau,Tidak,Tidak,93,41,17,8702,Transfer,3.4
2025-04-08,Selo,Susu Segar,Susu Cair,Warung,Online,61,11675.0,712175.0,25.7,Kemarau,Tidak,Tidak,126,63,22,11283,Transfer,4.6
2025-04-09,Cepogo,Yogurt,Olahan,Toko Modern,Titip Jual,82,8200.0,672400.0,27.6,Kemarau,Tidak,Ya,140,59,19,9830,Tunai,3.9
2025-04-09,Musuk,Susu UHT,Susu Cair,Pasar Tradisional,Offline,41,8925.0,365925.0,27.6,Kemarau,Tidak,Tidak,105,62,14,8088,Transfer,5.0
2025-04-09,Selo,Susu Segar,Susu Cair,Restoran/Kafe,Titip Jual,58,12148.0,704584.0,27.6,Kemarau,Tidak,Tidak,85,26,20,10238,QRIS,3.8
2025-04-10,Musuk,Es Krim,Snack,Warung,Offline,50,7213.0,360650.0,24.7,Kemarau,Tidak,Tidak,126,76,16,7676,Tunai,3.6
2025-04-10,Ampel,Keju Mozzarella,Olahan,Pasar Tradisional,Titip Jual,28,27441.0,768348.0,24.7,Kemarau,Tidak,Tidak,52,27,14,6397,Transfer,4.0
2025-04-11,Musuk,Susu UHT,Susu Cair,Warung,Offline,40,7904.0,316160.0,27.9,Kemarau,Tidak,Ya,81,45,16,7905,QRIS,3.9
2025-04-11,Musuk,Keju Mozzarella,Olahan,Warung,Offline,21,26040.0,546840.0,27.9,Kemarau,Tidak,Ya,83,60,15,7651,Tunai,4.6
2025-04-11,Mojosongo,Es Krim,Snack,Restoran/Kafe,Offline,50,6969.0,348450.0,27.9,Kemarau,Tidak,Tidak,83,38,9,3534,QRIS,4.2
2025-04-11,Cepogo,Permen Susu,Snack,Toko Modern,Offline,27,5164.0,139428.0,27.9,Kemarau,Tidak,Tidak,51,26,22,9294,Tunai,4.3
2025-04-11,Boyolali Kota,Keju Mozzarella,Olahan,Restoran/Kafe,Offline,28,28511.0,798308.0,27.9,Kemarau,Tidak,Tidak,48,22,4,3809,Transfer,4.9
2025-04-12,Cepogo,Susu Segar,Susu Cair,Warung,Titip Jual,65,11359.0,738335.0,26.9,Kemarau,Ya,Tidak,142,82,14,7511,QRIS,4.9
2025-04-12,Ampel,Susu Segar,Susu Cair,Toko Modern,Online,87,9840.0,856080.0,26.9,Kemarau,Ya,Ya,142,52,13,6419,QRIS,3.6
2025-04-12,Cepogo,Keju Mozzarella,Olahan,Pasar Tradisional,Offline,32,27154.0,868928.0,26.9,Kemarau,Ya,Tidak,100,69,18,9366,Transfer,4.8
2025-04-13,Selo,Susu Segar,Susu Cair,Warung,Offline,86,11884.0,1022024.0,28.8,Kemarau,Ya,Tidak,154,65,20,9917,Tunai,3.1
2025-04-13,Selo,Susu UHT,Susu Cair,Restoran/Kafe,Online,41,8578.0,351698.0,28.8,Kemarau,Ya,Tidak,97,60,20,10222,Tunai,4.2
2025-04-13,Boyolali Kota,  Permen Susu  ,Snack,Restoran/Kafe,Offline,33,4650.0,153450.0,28.8,Kemarau,Ya,Ya,65,29,6,3454,Tunai,4.2
2025-04-13,Musuk,Susu UHT,Susu Cair,Warung,Offline,44,8533.0,375452.0,28.8,Kemarau,Ya,Tidak,88,44,17,9771,Transfer,4.9
2025-04-14,Mojosongo,Susu UHT,Susu Cair,Warung,Online,50,8437.0,421850.0,30.8,Kemarau,Tidak,Tidak,119,74,8,4643,Tunai,3.7
2025-04-14,Ampel,Keju Mozzarella,Olahan,Warung,Offline,21,26862.0,564102.0,30.8,Kemarau,Tidak,Tidak,84,65,9,4432,QRIS,4.6
2025-04-15,Mojosongo,Susu Segar,Susu Cair,Restoran/Kafe,Offline,76,11848.0,900448.0,27.0,Kemarau,Tidak,Tidak,131,59,8,5146,Tunai,4.2
2025-04-15,Cepogo,Susu Segar,Susu Cair,Toko Modern,Titip Jual,81,12322.0,998082.0,27.0,Kemarau,Tidak,Tidak,119,35,21,10398,Tunai,3.1
2025-04-15,Selo,Yogurt,Olahan,Pasar Tradisional,Titip Jual,36,9921.0,357156.0,27.0,Kemarau,Tidak,Tidak,55,20,20,10144,Transfer,3.8
2025-04-16,Musuk,Susu UHT,Susu Cair,Pasar Tradisional,Offline,35,8741.0,305935.0,29.4,Kemarau,Tidak,Tidak,104,70,16,9243,Tunai,4.2
2025-04-16,Cepogo,Es Krim,Snack,Warung,Offline,59,7239.0,427101.0,29.4,Kemarau,Tidak,Tidak,104,43,16,8187,Tunai,4.2
2025-04-16,Cepogo,Permen Susu,Snack,Warung,Offline,21,5129.0,107709.0,29.4,Kemarau,Tidak,Tidak,89,66,17,8067,Transfer,4.2
2025-04-17,Selo,Susu Segar,Susu Cair,Pasar Tradisional,Titip Jual,61,11763.0,717543.0,26.2,Kemarau,Tidak,Tidak,115,53,21,10575,Tunai,4.3
2025-04-17,Cepogo,Yogurt,Olahan,Restoran/Kafe,Offline,64,10061.0,643904.0,26.2,Kemarau,Tidak,Tidak,83,22,14,6599,QRIS,4.8
2025-04-17,Cepogo,Susu Segar,Susu Cair,Pasar Tradisional,Offline,78,12150.0,947700.0,26.2,Kemarau,Tidak,Tidak,119,38,19,9209,QRIS,5.0
2025-04-18,Musuk,Es Krim,Snack,Toko Modern,Offline,47,7088.0,333136.0,28.2,Kemarau,Tidak,Tidak,100,56,19,9991,QRIS,4.3
2025-04-18,Boyolali Kota,Keju Mozzarella,Olahan,Pasar Tradisional,Titip Jual,27,27855.0,752085.0,28.2,Kemarau,Tidak,Tidak,90,66,5,5050,QRIS,3.9
2025-04-18,Cepogo,Susu Segar,Susu Cair,Pasar Tradisional,Offline,71,11976.0,850296.0,28.2,Kemarau,Tidak,Tidak,87,16,17,8469,Tunai,4.6
2025-04-20,Boyolali Kota,Yogurt,Olahan,Toko Modern,Titip Jual,35,9863.0,345205.0,29.3,Kemarau,Ya,Tidak,111,79,6,3297,Tunai,4.5
2025-04-20,Musuk,Susu Segar,Susu Cair,Warung,Offline,80,12031.0,962480.0,29.3,Kemarau,Ya,Tidak,145,69,16,8518,Tunai,4.3
2025-04-20,Ampel,Es Krim,Snack,Warung,Titip Jual,73,6914.0,504722.0,29.3,Kemarau,Ya,Tidak,103,31,14,6756,QRIS,3.7
2025-04-20,Mojosongo,Susu Segar,Susu Cair,Pasar Tradisional,Online,87,11996.0,1043652.0,29.3,Kemarau,Ya,Tidak,162,75,8,5307,QRIS,4.8
2025-04-21,Musuk,Yogurt,Olahan,Warung,Offline,24,9300.0,223200.0,29.7,Kemarau,Tidak,Ya,76,51,14,7148,Transfer,4.1
2025-04-22,Musuk,Susu Segar,Susu Cair,Toko Modern,Offline,91,12405.0,1128855.0,30.9,Kemarau,Tidak,Tidak,147,55,18,8857,QRIS,4.4
2025-04-22,Musuk,Susu Segar,Susu Cair,Pasar Tradisional,Online,75,11853.0,888975.0,30.9,Kemarau,Tidak,Tidak,98,22,16,7879,Tunai,4.0
2025-04-23,Ampel,Susu Segar,Susu Cair,Warung,Offline,84,12574.0,1056216.0,27.9,Kemarau,Tidak,Tidak,152,73,13,6475,Tunai,4.2
2025-04-23,Ampel,Permen Susu,Snack,Warung,Offline,43,4957.0,213151.0,27.9,Kemarau,Tidak,Tidak,97,51,15,8202,Transfer,4.1
2025-04-23,Cepogo,Susu UHT,Susu Cair,Warung,Offline,30,8148.0,244440.0,27.9,Kemarau,Tidak,Tidak,105,76,15,7552,Transfer,3.9
2025-04-24,Cepogo,Permen Susu,Snack,Warung,Offline,37,5086.0,188182.0,27.0,Kemarau,Tidak,Tidak,66,32,17,7719,QRIS,4.0
2025-04-24,Mojosongo,Yogurt,Olahan,Toko Modern,Offline,54,8200.0,442800.0,27.0,Kemarau,Tidak,Ya,111,55,11,5370,Tunai,4.6
2025-04-24,Ampel,Yogurt,Olahan,Warung,Online,48,9696.0,465408.0,27.0,Kemarau,Tidak,Tidak,104,61,12,7157,QRIS,4.1
2025-04-25,Musuk,Susu Segar,Susu Cair,Warung,Titip Jual,90,11833.0,1064970.0,30.9,Kemarau,Tidak,Tidak,132,45,17,9880,QRIS,3.8
2025-04-25,Ampel,Es Krim,Snack,Toko Modern,Titip Jual,84,6853.0,575652.0,30.9,Kemarau,Tidak,Tidak,150,71,13,6680,Transfer,4.1
2025-04-25,Musuk,Susu Segar,Susu Cair,Pasar Tradisional,Offline,86,12168.0,1046448.0,30.9,Kemarau,Tidak,Tidak,106,20,17,9096,Transfer,5.0
2025-04-26,Selo,Susu Segar,Susu Cair,Pasar Tradisional,Offline,54,11495.0,620730.0,26.4,Kemarau,Ya,Tidak,121,67,21,10793,Tunai,3.9
2025-04-26,Ampel,Susu Segar,Susu Cair,Restoran/Kafe,Offline,68,12272.0,834496.0,26.4,Kemarau,Ya,Tidak,83,14,13,6864,Tunai,4.2
2025-04-26,Ampel,Permen Susu,Snack,Pasar Tradisional,Offline,28,4951.0,138628.0,26.4,Kemarau,Ya,Tidak,87,59,17,8825,Tunai,4.5
2025-04-27,Ampel,Permen Susu,Snack,Warung,Offline,24,5127.0,123048.0,30.2,Kemarau,Ya,Tidak,42,23,16,8547,Transfer,5.0
2025-04-27,Ampel,Yogurt,Olahan,Pasar Tradisional,Offline,46,10065.0,462990.0,30.2,Kemarau,Ya,Tidak,120,73,13,6856,QRIS,4.6
2025-04-27,Selo,Yogurt,Olahan,Toko Modern,Offline,39,10089.0,393471.0,30.2,Kemarau,Ya,Tidak,93,51,17,8675,Transfer,4.8
2025-04-27,Mojosongo,Keju Mozzarella,Olahan,Pasar Tradisional,Titip Jual,35,27919.0,977165.0,30.2,Kemarau,Ya,Tidak,60,24,8,5253,QRIS,4.9
2025-04-28,Boyolali Kota,Susu UHT,Susu Cair,Restoran/Kafe,Offline,26,8487.0,220662.0,27.4,Kemarau,Tidak,Tidak,41,20,2,3092,Tunai,4.9
2025-04-28,Selo,Es Krim,Snack,Warung,Offline,62,7015.0,434930.0,27.4,Kemarau,Tidak,Tidak,138,73,23,10282,Tunai,4.2
2025-04-28,Ampel,Keju Mozzarella,Olahan,Pasar Tradisional,Offline,17,27830.0,473110.0,27.4,Kemarau,Tidak,Tidak,34,15,11,6102,QRIS,4.5
2025-04-29,Boyolali Kota,Yogurt,Olahan,Toko Modern,Offline,30,9677.0,290310.0,28.0,Kemarau,Tidak,Tidak,104,73,2,888,QRIS,4.4
2025-04-29,Ampel,Keju Mozzarella,Olahan,Toko Modern,Offline,26,28416.0,738816.0,28.0,Kemarau,Tidak,Tidak,103,80,13,6463,QRIS,4.3
2025-04-30,Selo,Permen Susu,Snack,Pasar Tradisional,Online,35,5178.0,181230.0,28.5,Kemarau,Tidak,Tidak,108,73,24,11010,Tunai,3.6
2025-04-30,Ampel,Susu UHT,Susu Cair,Warung,Offline,45,8473.0,381285.0,28.5,Kemarau,Tidak,Tidak,118,74,12,8119,Tunai,3.7
2025-04-30,Cepogo,Susu Segar,Susu Cair,Pasar Tradisional,Offline,76,12291.0,934116.0,28.5,Kemarau,Tidak,Tidak,151,77,20,9714,Tunai,3.9
2025-04-30,Ampel,Yogurt,Olahan,Pasar Tradisional,Offline,44,9830.0,432520.0,28.5,Kemarau,Tidak,Tidak,121,81,14,8161,Tunai,4.4
2025-04-30,Ampel,Susu Segar,Susu Cair,Pasar Tradisional,Offline,63,11704.0,737352.0,28.5,Kemarau,Tidak,Tidak,95,37,15,8597,Transfer,4.1
2025-05-01,Ampel,Yogurt,Olahan,Warung,Offline,46,9968.0,458528.0,28.6,Kemarau,Ya,Tidak,74,31,16,8174,Transfer,5.0
2025-05-01,Musuk,Susu Segar,Susu Cair,Pasar Tradisional,Titip Jual,67,12096.0,810432.0,28.6,Kemarau,Ya,Tidak,136,71,16,7468,QRIS,4.7
2025-05-01,Musuk,Susu Segar,Susu Cair,Warung,Offline,74,12152.0,899248.0,28.6,Kemarau,Ya,Tidak,146,73,19,10432,QRIS,5.0
2025-05-02,Selo,Yogurt,Olahan,Warung,Titip Jual,26,9702.0,252252.0,28.5,Kemarau,Tidak,Tidak,76,52,23,11617,Transfer,4.7
2025-05-02,Mojosongo,Susu UHT,Susu Cair,Warung,Titip Jual,37,8045.0,297665.0,28.5,Kemarau,Tidak,Tidak,78,44,9,5593,Tunai,3.9
2025-05-03,Boyolali Kota,Es Krim,Snack,Toko Modern,Online,68,7004.0,476272.0,29.6,Kemarau,Ya,Tidak,126,58,4,3034,Transfer,4.1
2025-05-03,Musuk,Keju Mozzarella,Olahan,Pasar Tradisional,Offline,40,28684.0,1147360.0,29.6,Kemarau,Ya,Tidak,101,63,17,8626,Tunai,3.8
2025-05-03,Mojosongo,Susu Segar,Susu Cair,Warung,Offline,76,11802.0,896952.0,29.6,Kemarau,Ya,Tidak,93,20,7,4563,Tunai,3.5
2025-05-03,Cepogo,Susu UHT,Susu Cair,Pasar Tradisional,Offline,30,8688.0,260640.0,29.6,Kemarau,Ya,Tidak,109,83,19,9870,Tunai,4.1
2025-05-03,Ampel,Keju Mozzarella,Olahan,Pasar Tradisional,Offline,57,29146.0,1661322.0,29.6,Kemarau,Ya,Tidak,78,18,9,4905,Tunai,3.9
2025-05-04,Mojosongo,Es Krim,Snack,Pasar Tradisional,Offline,67,7018.0,470206.0,29.3,Kemarau,Ya,Tidak,128,64,10,5852,Tunai,4.8
2025-05-04,Mojosongo,Permen Susu,Snack,Toko Modern,Offline,42,5012.0,210504.0,29.3,Kemarau,Ya,Tidak,82,40,12,6703,Transfer,4.3
2025-05-05,Musuk,Susu UHT,Susu Cair,Toko Modern,Titip Jual,41,8207.0,336487.0,28.4,Kemarau,Tidak,Tidak,115,77,17,9065,QRIS,3.8
2025-05-05,Boyolali Kota,Es Krim,Snack,Warung,Offline,68,6510.0,442680.0,28.4,Kemarau,Tidak,Ya,122,54,4,4049,Transfer,4.1
2025-05-06,Cepogo,Susu Segar,Susu Cair,Toko Modern,Offline,64,12056.0,771584.0,28.3,Kemarau,Tidak,Tidak,129,70,19,9184,Transfer,3.9
2025-05-06,Musuk,Permen Susu,Snack,Toko Modern,Online,44,4100.0,180400.0,28.3,Kemarau,Tidak,Ya,98,55,17,9472,Transfer,4.0
2025-05-06,Boyolali Kota,Susu UHT,Susu Cair,Warung,Offline,54,7904.0,426816.0,28.3,Kemarau,Tidak,Ya,87,37,2,3440,Tunai,4.0
2025-05-06,Ampel,Permen Susu,Snack,Pasar Tradisional,Offline,28,4755.0,133140.0,28.3,Kemarau,Tidak,Tidak,89,63,15,8192,QRIS,3.8
2025-05-07,Ampel,Susu UHT,Susu Cair,Restoran/Kafe,Offline,45,8512.0,383040.0,25.0,Kemarau,Tidak,Tidak,88,47,13,6520,Tunai,4.9
2025-05-07,Ampel,Susu UHT,Susu Cair,Toko Modern,Titip Jual,43,8508.0,365844.0,25.0,Kemarau,Tidak,Tidak,63,20,10,4941,Tunai,4.3
2025-05-07,Selo,Es Krim,Snack,Toko Modern,Offline,56,7221.0,404376.0,25.0,Kemarau,Tidak,Tidak,96,42,21,10870,Tunai,4.4
2025-05-07,Selo,Susu UHT,Susu Cair,Warung,Titip Jual,42,8563.0,359646.0,25.0,Kemarau,Tidak,Tidak,118,80,21,11074,QRIS,4.2
2025-05-08,Ampel,Yogurt,Olahan,Pasar Tradisional,Offline,27,9951.0,268677.0,27.9,Kemarau,Tidak,Tidak,58,33,11,6073,Tunai,4.4
2025-05-08,Musuk,Susu UHT,Susu Cair,Warung,Titip Jual,34,8412.0,286008.0,27.9,Kemarau,Tidak,Tidak,82,47,18,9575,Tunai,4.2
2025-05-08,Boyolali Kota,Susu Segar,Susu Cair,Warung,Online,80,11160.0,892800.0,27.9,Kemarau,Tidak,Ya,152,72,2,1624,QRIS,4.3
2025-05-09,Musuk,Permen Susu,Snack,Toko Modern,Offline,59,4100.0,241900.0,26.1,Kemarau,Tidak,Ya,101,43,17,8192,Tunai,4.1
2025-05-09,Ampel,Susu UHT,Susu Cair,Toko Modern,Titip Jual,35,8478.0,296730.0,26.1,Kemarau,Tidak,Tidak,96,62,10,5449,QRIS,3.9
